district,sector,trade,supply_count,demand_count,supply_score,current_demand_score,future_demand_score,current_gap,future_gap,priority_score,gap_category,confidence_score,data_availability
raigad,,geo-informatics assistant,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,instrument mechanic (chemical plant),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,machinist,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,machinist grinder,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,maintenance mechanic (chemical plant),80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,marine fitter,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,marketing executive,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,mechanic diesel,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,mechanic electric vehicle,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,mechanic motor vehicle,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,mechanic tractor,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,painter general,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,plumber,168.0,,6.48,50.0,,43.52,,46.3,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,refrigeration and air conditioner technician,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,sewing technology,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,sheet metal worker,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,stenographer secretarial assistant (english),48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,turner,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,welder,460.0,,18.94,50.0,,31.06,,39.18,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,welder (gmaw and gtaw),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,wireman,180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
raigad,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,attendant operator (chemical plant),48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,computer operator and programming assistant,240.0,,9.56,50.0,,40.44,,44.54,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,cosmetology,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,desktop publishing operator,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,draughtsman civil,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,draughtsman mechanical,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,dress making,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,electrician,320.0,,12.97,50.0,,37.03,,42.59,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,electronics mechanic,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,fitter,240.0,,9.56,50.0,,40.44,,44.54,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,food production (general),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,fruit and vegetable processing,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,information and communication technology system maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,instrument mechanic (chemical plant),20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,interior design and decoration,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,machinist,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,machinist grinder,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,maintenance mechanic (chemical plant),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,mechanic diesel,312.0,,12.63,50.0,,37.37,,42.78,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,mechanic diesel under dual system training,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,mechanic motor vehicle,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,plumber,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,pump operator cum mechanic,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,refrigeration and air conditioner technician,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,sewing technology,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,sheet metal worker,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,solar technician (electrical),80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,turner,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,welder,320.0,,12.97,50.0,,37.03,,42.59,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,wireman,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
ratnagiri,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,architectural draughtsman,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,computer operator and programming assistant,264.0,,10.58,50.0,,39.42,,43.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,cosmetology,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,draughtsman civil,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,draughtsman mechanical,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,dress making,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,electrician,440.0,,18.09,50.0,,31.91,,39.66,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,electronics mechanic,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,fitter,480.0,,19.8,50.0,,30.2,,38.69,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,foundryman,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,information and communication technology system maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,machinist,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,machinist grinder,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,mason (building constructor),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,mechanic auto body painting,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,mechanic diesel,240.0,,9.56,50.0,,40.44,,44.54,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,mechanic motor vehicle,288.0,,11.6,50.0,,38.4,,43.37,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,mechanic tractor,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,operator advance machine tool,16.0,,0.0,50.0,,50.0,,50.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,painter general,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,plumber,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,pump operator cum mechanic,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,refrigeration and air conditioner technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,sewing technology,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,sheet metal worker,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,solar technician (electrical),20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,stenographer secretarial assistant (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,"tool and die maker (press tools, jigs and fixtures)",24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,turner,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,welder,460.0,,18.94,50.0,,31.06,,39.18,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,welder (gmaw and gtaw),60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,wireman,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sangli,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,computer operator and programming assistant,192.0,,7.51,50.0,,42.49,,45.71,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,cosmetology,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,draughtsman civil,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,draughtsman mechanical,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,dress making,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,electrician,420.0,,17.24,50.0,,32.76,,40.15,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,electronics mechanic,168.0,,6.48,50.0,,43.52,,46.3,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,fashion design and technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,fitter,460.0,,18.94,50.0,,31.06,,39.18,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,information and communication technology system maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,machinist,200.0,,7.85,50.0,,42.15,,45.51,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,machinist grinder,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,mechanic diesel,192.0,,7.51,50.0,,42.49,,45.71,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,mechanic diesel under dual system training,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,mechanic machine tool maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,mechanic motor vehicle,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,mechanic tractor,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,painter general,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,plumber,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,refrigeration and air conditioner technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,sewing technology,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,sheet metal worker,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,stenographer secretarial assistant (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,surveyor,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,tool and die maker (dies and moulds),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,"tool and die maker (press tools, jigs and fixtures)",24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,turner,220.0,,8.7,50.0,,41.3,,45.03,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,welder,360.0,,14.68,50.0,,35.32,,41.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,welder (gmaw and gtaw),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,welder under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,wireman,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
satara,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,computer hardware and network maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,computer operator and programming assistant,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,dress making,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,electrician,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,electronics mechanic,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,fashion design and technology,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,fitter,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,food production (general),48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,front office assistant,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,geo-informatics assistant,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,human resourse executive,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,information and communication technology system maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,interior design and decoration,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,marketing executive,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,mechanic auto electrical and electronics,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,mechanic diesel,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,mechanic electric vehicle,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,mechanic motor vehicle,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,plumber,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,refrigeration and air conditioner technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,sewing technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,sheet metal worker,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,turner,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,welder,180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,wireman,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
sindhudurg,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,computer operator and programming assistant,312.0,,12.63,50.0,,37.37,,42.78,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,cosmetology,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,draughtsman civil,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,draughtsman mechanical,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,dress making,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,dress making under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,electrician,580.0,,24.06,50.0,,25.94,,36.25,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,electrician under dual system training,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,electronics mechanic,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,fitter,480.0,,19.8,50.0,,30.2,,38.69,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,fitter under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,foundryman,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,fruit and vegetable processing,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,information and communication technology system maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,machinist,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,mason (building constructor),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,mechanic agricultural machinery,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,mechanic diesel,456.0,,18.77,50.0,,31.23,,39.27,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,mechanic motor vehicle,336.0,,13.65,50.0,,36.35,,42.2,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,mechanic tractor,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,operator advance machine tool,32.0,,0.68,50.0,,49.32,,49.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
