jobId,skill,skill_normalized,extraction_method
31025001498,Hybris,Hybris,tagsAndSkills
31025001498,Backend,Backend,tagsAndSkills
31025001498,SAP,SAP,tagsAndSkills
31025001476,Java,Java,tagsAndSkills
31025001476,Spring Boot,Spring Boot,tagsAndSkills
31025001476,Rest api,Rest api,tagsAndSkills
31025001476,Java 17,Java 17,tagsAndSkills
31025001476,Development,Development,tagsAndSkills
31025001476,API,API,tagsAndSkills
31025001476,Java Development,Java Development,tagsAndSkills
31025001476,Boot,Boot,tagsAndSkills
30925013757,Communication Skills,Communication Skills,tagsAndSkills
30925013757,SAS Programming,SAS Programming,tagsAndSkills
30925013757,Statistical Programming,Statistical Programming,tagsAndSkills
30925013757,Team Leadership,Team Leadership,tagsAndSkills
30925013757,Clinical SAS Programming,Clinical SAS Programming,tagsAndSkills
30925013757,Cdisc,Cdisc,tagsAndSkills
30925013757,Regulatory,Regulatory,tagsAndSkills
30925013757,R Program,R Program,tagsAndSkills
30725016442,Java,Java,tagsAndSkills
30725016442,JUnit,JUnit,tagsAndSkills
30725016442,Spring Boot,Spring Boot,tagsAndSkills
30725016442,Microservices,Microservices,tagsAndSkills
30725016442,SR,SR,tagsAndSkills
30725016442,Spring,Spring,tagsAndSkills
30725016442,Boot,Boot,tagsAndSkills
30625927986,JCI,JCI,tagsAndSkills
30625927986,Health Care Services,Health Care Services,tagsAndSkills
30625927986,audit,Audit,tagsAndSkills
30625927986,Hospital Administration,Hospital Administration,tagsAndSkills
30625927986,NABH,NABH,tagsAndSkills
30625927986,Healthcare Operations,Healthcare Operations,tagsAndSkills
30625927986,Hospital Management,Hospital Management,tagsAndSkills
30625927986,Quality management,Quality management,tagsAndSkills
30425917367,Lead Generation,Lead Generation,tagsAndSkills
30425917367,Industrial Sales,Industrial Sales,tagsAndSkills
30425917367,Manufacturing Industry,Manufacturing Industry,tagsAndSkills
30425917367,Demand Generation,Demand Generation,tagsAndSkills
30425917367,Cold Calling,Cold Calling,tagsAndSkills
30425917367,Inside Sales,Inside Sales,tagsAndSkills
30425917367,US Market,US Market,tagsAndSkills
30425917367,Manufacturing,Manufacturing,tagsAndSkills
21025009323,IT Infrastructure Management,IT Infrastructure Management,tagsAndSkills
21025009323,IT Strategy Planning,IT Strategy Planning,tagsAndSkills
21025009323,Automation,Automation,tagsAndSkills
21025009323,advanced hardware,Advanced Hardware,tagsAndSkills
21025009323,Cyber Security,Cyber Security,tagsAndSkills
21025009323,Mobile Applications,Mobile Applications,tagsAndSkills
21025009323,ERP Implementation,ERP Implementation,tagsAndSkills
21025009323,IT Head,IT Head,tagsAndSkills
21025009251,Excel,Excel,tagsAndSkills
21025009251,Data Entry,Data Entry,tagsAndSkills
21025009251,English,English,tagsAndSkills
21025009251,Typing Speed,Typing Speed,tagsAndSkills
21025009251,Quick Learner,Quick Learner,tagsAndSkills
21025009251,Team Work,Team Work,tagsAndSkills
21025009251,Hard Working,Hard Working,tagsAndSkills
21025009251,Marathi,Marathi,tagsAndSkills
21025009227,Recruitment,Recruitment,tagsAndSkills
21025009227,Non IT Recruitment,Non IT Recruitment,tagsAndSkills
21025009227,End To End Recruitment,End To End Recruitment,tagsAndSkills
21025009227,Bulk Hiring,Bulk Hiring,tagsAndSkills
21025009227,Talent Acquisition,Talent Acquisition,tagsAndSkills
21025009227,IT recruitment,IT recruitment,tagsAndSkills
21025009227,Bulk,Bulk,tagsAndSkills
21025009227,End To End,End To End,tagsAndSkills
21025009066,International Sales,International Sales,tagsAndSkills
21025009066,B2B,B2B,tagsAndSkills
21025009066,SAAS,SAAS,tagsAndSkills
21025009066,Cold Calling,Cold Calling,tagsAndSkills
21025009066,Inside Sales,Inside Sales,tagsAndSkills
21025009066,Sales,Sales,tagsAndSkills
21025009066,Sales development,Sales development,tagsAndSkills
21025009066,Sdr,Sdr,tagsAndSkills
21025008770,Authorization,Authorization,tagsAndSkills
21025008770,Revenue Cycle Management,Revenue Cycle Management,tagsAndSkills
21025008770,AR Calling,AR Calling,tagsAndSkills
21025008770,US Healthcare,US Healthcare,tagsAndSkills
21025008770,RCM,RCM,tagsAndSkills
21025008770,Management,Management,tagsAndSkills
21025008770,Calling,Calling,tagsAndSkills
21025008770,Healthcare,Healthcare,tagsAndSkills
21025008663,Windows Server Administration,Windows Server Administration,tagsAndSkills
21025008663,Servicenow,Servicenow,tagsAndSkills
21025008663,Active Directory Administration,Active Directory Administration,tagsAndSkills
21025008663,System Administration & Operations,System Administration & Operations,tagsAndSkills
21025008663,Server Support,Server Support,tagsAndSkills
21025008663,Desktop Administration,Desktop Administration,tagsAndSkills
21025008663,Desktop Engineering,Desktop Engineering,tagsAndSkills
21025008663,Network Administration,Network Administration,tagsAndSkills
21025008582,Profit Centre Operations,Profit Centre Operations,tagsAndSkills
21025008582,Product Engineering,Product Engineering,tagsAndSkills
21025008582,Profit And Loss,Profit And Loss,tagsAndSkills
21025008582,Quality Assurance,Quality Assurance,tagsAndSkills
21025008582,Operations Management,Operations Management,tagsAndSkills
21025008582,Business Growth,Business Growth,tagsAndSkills
21025008582,Profitability,Profitability,tagsAndSkills
21025008582,Business Expansion,Business Expansion,tagsAndSkills
21025008391,Retail Sales,Retail Sales,tagsAndSkills
21025008391,Luxury Sales,Luxury Sales,tagsAndSkills
21025008391,Jewellery,Jewellery,tagsAndSkills
21025008391,Apparel,Apparel,tagsAndSkills
21025008391,Store Operations,Store Operations,tagsAndSkills
21025008391,Gems,Gems,tagsAndSkills
21025008391,Fashion,Fashion,tagsAndSkills
21025008391,Watches,Watches,tagsAndSkills
21025008334,Team Management,Team Management,tagsAndSkills
21025008334,Communication Skills,Communication Skills,tagsAndSkills
21025008334,B2B Sales,B2B Sales,tagsAndSkills
21025008334,Sales And Marketing,Sales And Marketing,tagsAndSkills
21025008334,Sales Strategy,Sales Strategy,tagsAndSkills
21025008334,Corporate Sales,Corporate Sales,tagsAndSkills
21025008334,Chemical,Chemical,tagsAndSkills
21025008334,Corporate,Corporate,tagsAndSkills
21025008279,Salesforce,Salesforce,tagsAndSkills
21025008279,Lightning,Lightning,tagsAndSkills
21025008279,Apex,Apex,tagsAndSkills
21025008279,Visualforce,Visualforce,tagsAndSkills
21025008279,Development,Development,tagsAndSkills
21025008279,Sales force development,Sales force development,tagsAndSkills
21025008279,Senior,Senior,tagsAndSkills
21025008088,Marketing Strategy,Marketing Strategy,tagsAndSkills
21025008088,Payment Collection,Payment Collection,tagsAndSkills
21025008088,Business Development,Business Development,tagsAndSkills
21025008088,Contract Negotiations,Contract Negotiations,tagsAndSkills
21025008088,Market Research,Market Research,tagsAndSkills
21025008088,Payments,Payments,tagsAndSkills
21025008088,SR,SR,tagsAndSkills
21025008088,Contracts,Contracts,tagsAndSkills
21025008066,Auditing,Auditing,tagsAndSkills
21025008066,Statutory Audit,Statutory Audit,tagsAndSkills
21025008066,Direct Tax,Direct Tax,tagsAndSkills
21025008066,Audit Compliance,Audit Compliance,tagsAndSkills
21025008066,Tax Compliance,Tax Compliance,tagsAndSkills
21025008066,Taxation,Taxation,tagsAndSkills
21025008066,Indirect Taxation,Indirect Taxation,tagsAndSkills
21025008066,Direct,Direct,tagsAndSkills
21025008036,International Call Center,International Call Center,tagsAndSkills
21025008036,International Process,International Process,tagsAndSkills
21025008036,International Voice Process,International Voice Process,tagsAndSkills
21025008036,International BPO,International BPO,tagsAndSkills
21025008036,International Calling,International Calling,tagsAndSkills
21025008036,US Process,US Process,tagsAndSkills
21025008036,Us Calling,Us Calling,tagsAndSkills
21025008036,English,English,tagsAndSkills
21025007842,Solution Architecting,Solution Architecting,tagsAndSkills
21025007842,Open AI,Open AI,tagsAndSkills
21025007842,MongoDB,MongoDB,tagsAndSkills
21025007842,Kubernetes,Kubernetes,tagsAndSkills
21025007842,Kanban,Kanban,tagsAndSkills
21025007842,Docker,Docker,tagsAndSkills
21025007842,Azure Cloud,Azure Cloud,tagsAndSkills
21025007842,Dynamo Db,Dynamo Db,tagsAndSkills
21025007811,Safety Officer Activities,Safety Officer Activities,tagsAndSkills
21025007811,Fire Safety,Fire Safety,tagsAndSkills
21025007811,Industrial Safety,Industrial Safety,tagsAndSkills
21025007811,Safety Management,Safety Management,tagsAndSkills
21025007811,Safety Training,Safety Training,tagsAndSkills
21025007811,EHS,EHS,tagsAndSkills
21025007811,Adis,Adis,tagsAndSkills
21025007811,HSE,HSE,tagsAndSkills
21025007754,Kibana,Kibana,tagsAndSkills
21025007754,Robotics Programming,Robotics Programming,tagsAndSkills
21025007754,AWS,AWS,tagsAndSkills
21025007754,Robotics Application,Robotics Application,tagsAndSkills
21025007754,Robotics Technologies,Robotics Technologies,tagsAndSkills
21025007754,Application,Application,tagsAndSkills
21025007754,Delivery,Delivery,tagsAndSkills
21025007754,Programming,Programming,tagsAndSkills
21025007419,ERP Implementation,ERP Implementation,tagsAndSkills
21025007419,BFSI,BFSI,tagsAndSkills
21025007419,Real Estate,Real Estate,tagsAndSkills
21025007419,ERP Functional,ERP Functional,tagsAndSkills
21025007419,AR/AP/GL,AR/AP/GL,tagsAndSkills
21025007419,Finance,Finance,tagsAndSkills
21025007419,Workday.,Workday,tagsAndSkills
21025007419,Oracle Fusion,Oracle Fusion,tagsAndSkills
21025007415,Communication Skills,Communication Skills,tagsAndSkills
21025007415,Client Coordination,Client Coordination,tagsAndSkills
21025007415,Business Finance,Business Finance,tagsAndSkills
21025007415,ERP Implementation,ERP Implementation,tagsAndSkills
21025007415,Software Implementation,Software Implementation,tagsAndSkills
21025007415,controller ship,Controller Ship,tagsAndSkills
21025007415,Finance,Finance,tagsAndSkills
21025007415,MBA,MBA,tagsAndSkills
21025007284,Pressure Testing,Pressure Testing,tagsAndSkills
21025007284,Assembly,Assembly,tagsAndSkills
21025007284,Line Balancing,Line Balancing,tagsAndSkills
21025007284,Hydraulics,Hydraulics,tagsAndSkills
21025007284,Assembly Process,Assembly Process,tagsAndSkills
21025007284,Mechanical Assembly,Mechanical Assembly,tagsAndSkills
21025007284,Pneumatics,Pneumatics,tagsAndSkills
21025007284,Balance,Balance,tagsAndSkills
21025007250,Communication Skills,Communication Skills,tagsAndSkills
21025007250,Verbal And Written,Verbal And Written,tagsAndSkills
21025007250,professional adaptable,Professional Adaptable,tagsAndSkills
21025007250,Computer Skills,Computer Skills,tagsAndSkills
21025007250,Assistance,Assistance,tagsAndSkills
21025007250,Verbal communication,Verbal communication,tagsAndSkills
21025007250,Computer Knowledge,Computer Knowledge,tagsAndSkills
21025007250,Computer,Computer,tagsAndSkills
21025007089,React.Js,React.Js,tagsAndSkills
21025007089,Nextjs,Nextjs,tagsAndSkills
21025007089,CSS,CSS,tagsAndSkills
21025007089,Redux,Redux,tagsAndSkills
21025007089,Javascript,Javascript,tagsAndSkills
21025007089,HTML,HTML,tagsAndSkills
21025007089,Tailwind Css,Tailwind Css,tagsAndSkills
21025007089,UI,UI,tagsAndSkills
21025007032,English,English,tagsAndSkills
21025007032,Marathi,Marathi,tagsAndSkills
21025007032,Hindi,Hindi,tagsAndSkills
21025007032,Real Estate Sales,Real Estate Sales,tagsAndSkills
21025007032,Sales,Sales,tagsAndSkills
21025007032,Real estate,Real estate,tagsAndSkills
21025007032,Estate,Estate,tagsAndSkills
21025007032,Sales executive activities,Sales executive activities,tagsAndSkills
21025006860,Customer Service,Customer Service,tagsAndSkills
21025006860,Time Management,Time Management,tagsAndSkills
21025006860,Solving Queries,Solving Queries,tagsAndSkills
21025006860,Verbal Communication,Verbal Communication,tagsAndSkills
21025006860,Leadership Skills,Leadership Skills,tagsAndSkills
21025006860,sales,Sales,tagsAndSkills
21025006860,Communication Skills,Communication Skills,tagsAndSkills
21025006860,Customer Support,Customer Support,tagsAndSkills
21025005720,Cloud Security,Cloud Security,tagsAndSkills
21025005720,Solution Architecting,Solution Architecting,tagsAndSkills
21025005720,IAM,IAM,tagsAndSkills
21025005720,Aws Certified,Aws Certified,tagsAndSkills
21025005720,S3,S3,tagsAndSkills
21025005720,RDS,RDS,tagsAndSkills
21025005720,Iam Security,Iam Security,tagsAndSkills
21025005720,VPC,VPC,tagsAndSkills
21025003044,risk management,Risk Management,tagsAndSkills
21025003044,analytical,Analytical,tagsAndSkills
21025003044,consulting,Consulting,tagsAndSkills
21025003044,internal control,Internal Control,tagsAndSkills
21025003044,strong analytical skills,Strong Analytical Skills,tagsAndSkills
21025003044,policies,Policies,tagsAndSkills
21025003044,interpersonal skills,Interpersonal Skills,tagsAndSkills
21025003044,auditing,Auditing,tagsAndSkills
20925016204,Inbound Process,Inbound Process,tagsAndSkills
20925016204,English,English,tagsAndSkills
20925016204,Customer Support,Customer Support,tagsAndSkills
20925016204,Malayalam,Malayalam,tagsAndSkills
20925016204,Outbound Process,Outbound Process,tagsAndSkills
20925016204,Communication Skills,Communication Skills,tagsAndSkills
20925016204,Customer Care,Customer Care,tagsAndSkills
20925016204,Customer Satisfaction,Customer Satisfaction,tagsAndSkills
20825007664,Channel Sales,Channel Sales,tagsAndSkills
20825007664,Residential Sales,Residential Sales,tagsAndSkills
20825007664,Channel Sales Management,Channel Sales Management,tagsAndSkills
20825007664,Sourcing manager,Sourcing manager,tagsAndSkills
20825007664,Luxury Sales,Luxury Sales,tagsAndSkills
20825007664,Property Sales,Property Sales,tagsAndSkills
20825007664,Real Estate Sales,Real Estate Sales,tagsAndSkills
20825007664,Channel Partner Development,Channel Partner Development,tagsAndSkills
20725014851,Technical Support,Technical Support,tagsAndSkills
20725014851,Unix,Unix,tagsAndSkills
20725014851,Servicenow,Servicenow,tagsAndSkills
20725014851,SAAS,SAAS,tagsAndSkills
20725014851,Troubleshooting,Troubleshooting,tagsAndSkills
20725014851,Jira,Jira,tagsAndSkills
20725014851,SQL,SQL,tagsAndSkills
20725014851,Communication Skills,Communication Skills,tagsAndSkills
11025921795,Guest Service,Guest Service,tagsAndSkills
11025921795,Hospitality,Hospitality,tagsAndSkills
11025921795,Business Growth,Business Growth,tagsAndSkills
11025921795,Operations,Operations,tagsAndSkills
11025921795,Service Management,Service Management,tagsAndSkills
11025921795,CRM,CRM,tagsAndSkills
11025921795,Business,Business,tagsAndSkills
11025921795,Communication,Communication,tagsAndSkills
11025921601,switching,Switching,tagsAndSkills
11025921601,contract management,Contract Management,tagsAndSkills
11025921601,fintech,Fintech,tagsAndSkills
11025921601,salesforce,Salesforce,tagsAndSkills
11025921601,catalyst,Catalyst,tagsAndSkills
11025921601,eigrp,Eigrp,tagsAndSkills
11025921601,project management,Project Management,tagsAndSkills
11025921601,bgp,Bgp,tagsAndSkills
11025920125,Tally ERP,Tally ERP,tagsAndSkills
11025920125,Site Accounts,Site Accounts,tagsAndSkills
11025920125,Accounts Executive,Accounts Executive,tagsAndSkills
11025920125,Construction Accounts,Construction Accounts,tagsAndSkills
11025920125,GST Filing,GST Filing,tagsAndSkills
11025920125,Return Filing,Return Filing,tagsAndSkills
11025920125,Finance Executive,Finance Executive,tagsAndSkills
11025920125,TDS Filing,TDS Filing,tagsAndSkills
11025920003,Civil Engineer,Civil Engineer,tagsAndSkills
11025920003,Site Supervisor,Site Supervisor,tagsAndSkills
11025920003,Site Engineer,Site Engineer,tagsAndSkills
11025920003,Project Supervision,Project Supervision,tagsAndSkills
11025920003,Project Engineer,Project Engineer,tagsAndSkills
11025920003,Building Construction,Building Construction,tagsAndSkills
11025920003,Site Execution,Site Execution,tagsAndSkills
11025920003,Civil Site Engineer,Civil Site Engineer,tagsAndSkills
11025919975,Finance,Finance,tagsAndSkills
11025919975,Hospitality,Hospitality,tagsAndSkills
11025919975,Business Growth,Business Growth,tagsAndSkills
11025919975,Compliance,Compliance,tagsAndSkills
11025919975,Accounting,Accounting,tagsAndSkills
11025919975,Financial Data,Financial Data,tagsAndSkills
11025919975,Budgeting,Budgeting,tagsAndSkills
11025919975,Forecasting,Forecasting,tagsAndSkills
11025919218,Compressor Engineering,Compressor Engineering,tagsAndSkills
11025919218,Compressor Design,Compressor Design,tagsAndSkills
11025919218,SAP,SAP,tagsAndSkills
11025919218,Csim,Csim,tagsAndSkills
11025919218,Compressor,Compressor,tagsAndSkills
11025919218,ITKK,ITKK,tagsAndSkills
11025919218,Lotus,Lotus,tagsAndSkills
11025919218,ESM,ESM,tagsAndSkills
11025918853,Postgres Version 12,Postgres Version 12,tagsAndSkills
11025918853,Postgres Database,Postgres Database,tagsAndSkills
11025918853,PostgreSQL Server DB,PostgreSQL Server DB,tagsAndSkills
11025918853,Linux technology RedHat,Linux technology RedHat,tagsAndSkills
11025918853,13,13,tagsAndSkills
11025918853,14,14,tagsAndSkills
11025918853,Debian,Debian,tagsAndSkills
11025918853,15,15,tagsAndSkills
11025918840,.Net Core,Net Core,tagsAndSkills
11025918840,documentaion,Documentaion,tagsAndSkills
11025918840,Azure Cloud,Azure Cloud,tagsAndSkills
11025918840,API,API,tagsAndSkills
11025918840,Solutioning,Solutioning,tagsAndSkills
11025918840,Production Support,Production Support,tagsAndSkills
11025918840,Azure Devops,Azure Devops,tagsAndSkills
11025918840,Microsoft Azure,Microsoft Azure,tagsAndSkills
11025918701,Workday Integration,Workday Integration,tagsAndSkills
11025918701,Workday Hcm,Workday Hcm,tagsAndSkills
11025918701,Workday Finance,Workday Finance,tagsAndSkills
11025918701,Workday Prism,Workday Prism,tagsAndSkills
11025918701,Workday Extent,Workday Extent,tagsAndSkills
11025918701,Prism,Prism,tagsAndSkills
11025918701,Big4,Big4,tagsAndSkills
11025918701,Workday,Workday,tagsAndSkills
11025918367,Compliance,Compliance,tagsAndSkills
11025918367,erection,Erection,tagsAndSkills
11025918367,project management,Project Management,tagsAndSkills
11025918367,quality control,Quality Control,tagsAndSkills
11025918367,mechanical engineering,Mechanical Engineering,tagsAndSkills
11025918367,program management,Program Management,tagsAndSkills
11025918367,preventive maintenance,Preventive Maintenance,tagsAndSkills
11025918367,maintenance operations,Maintenance Operations,tagsAndSkills
11025918120,Admission Counselling,Admission Counselling,tagsAndSkills
11025918120,Educational Sales,Educational Sales,tagsAndSkills
11025918120,Lead Generation,Lead Generation,tagsAndSkills
11025918120,Telesales,Telesales,tagsAndSkills
11025918120,Educational Marketing,Educational Marketing,tagsAndSkills
11025918120,Telecalling,Telecalling,tagsAndSkills
11025918120,Inbound Calls,Inbound Calls,tagsAndSkills
11025918120,Convincing Power,Convincing Power,tagsAndSkills
11025917960,field sales,Field Sales,tagsAndSkills
11025917960,relationship building,Relationship Building,tagsAndSkills
11025917960,business development,Business Development,tagsAndSkills
11025917960,sales planning,Sales Planning,tagsAndSkills
11025917960,Field Executive,Field Executive,tagsAndSkills
11025917960,competitive intelligence,Competitive Intelligence,tagsAndSkills
11025917960,communication skills,Communication Skills,tagsAndSkills
11025917960,Relationship,Relationship,tagsAndSkills
11025917780,Good English Communication,Good English Communication,tagsAndSkills
11025917780,Spoken English,Spoken English,tagsAndSkills
11025917780,Fluent English,Fluent English,tagsAndSkills
11025917780,HR BPO,HR BPO,tagsAndSkills
11025917780,Recruitment,Recruitment,tagsAndSkills
11025917780,Hrsd,Hrsd,tagsAndSkills
11025917780,English,English,tagsAndSkills
11025917780,Fluent,Fluent,tagsAndSkills
11025915496,capital market funding,Capital Market Funding,tagsAndSkills
11025915496,credit underwriting,Credit Underwriting,tagsAndSkills
11025915496,loan against securities,Loan Against Securities,tagsAndSkills
11025915496,corproate banking,Corproate Banking,tagsAndSkills
11025915496,loan against shares,Loan Against Shares,tagsAndSkills
11025915496,Credit Analysis,Credit Analysis,tagsAndSkills
11025915496,Corporate Credit,Corporate Credit,tagsAndSkills
11025915496,loan on shares,Loan On Shares,tagsAndSkills
11025915419,Portfolio Management,Portfolio Management,tagsAndSkills
11025915419,Portfolio Analysis,Portfolio Analysis,tagsAndSkills
11025915419,Investment Analysis,Investment Analysis,tagsAndSkills
11025915419,Portfolio Risk,Portfolio Risk,tagsAndSkills
11025915419,Risk Management,Risk Management,tagsAndSkills
11025915419,Investment Research,Investment Research,tagsAndSkills
11025915419,Investment Strategies,Investment Strategies,tagsAndSkills
11025915419,Investment Advisory,Investment Advisory,tagsAndSkills
11025915247,AUTOSAR,AUTOSAR,tagsAndSkills
11025915247,Ethernet,Ethernet,tagsAndSkills
11025915247,Embedded Software,Embedded Software,tagsAndSkills
11025915247,Development,Development,tagsAndSkills
11025915247,Embedded systems,Embedded systems,tagsAndSkills
11025915247,Software,Software,tagsAndSkills
11025915247,Automotive,Automotive,tagsAndSkills
11025914204,sql,SQL,tagsAndSkills
11025914204,orion,Orion,tagsAndSkills
11025914204,powershell,Powershell,tagsAndSkills
11025914204,solarwinds,Solarwinds,tagsAndSkills
11025914204,troubleshooting,Troubleshooting,tagsAndSkills
11025914204,switching,Switching,tagsAndSkills
11025914204,eigrp,Eigrp,tagsAndSkills
11025914204,networking,Networking,tagsAndSkills
11025914182,erp,Erp,tagsAndSkills
11025914182,project management,Project Management,tagsAndSkills
11025914182,software delivery,Software Delivery,tagsAndSkills
11025914182,erp implementation,Erp Implementation,tagsAndSkills
11025914182,accounting,Accounting,tagsAndSkills
11025914182,release management,Release Management,tagsAndSkills
11025914182,software development,Software Development,tagsAndSkills
11025914182,program management,Program Management,tagsAndSkills
11025913718,container,Container,tagsAndSkills
11025913718,load runner,Load Runner,tagsAndSkills
11025913718,pcf,Pcf,tagsAndSkills
11025913718,java,Java,tagsAndSkills
11025913718,spring boot,Spring Boot,tagsAndSkills
11025913718,kubernetes,Kubernetes,tagsAndSkills
11025913718,performance testing,Performance Testing,tagsAndSkills
11025913718,dynatrace,Dynatrace,tagsAndSkills
11025913368,management skills,Management Skills,tagsAndSkills
11025913368,sme,Sme,tagsAndSkills
11025913368,staffing,Staffing,tagsAndSkills
11025913368,it staffing,It Staffing,tagsAndSkills
11025913368,troubleshooting,Troubleshooting,tagsAndSkills
11025913368,videography,Videography,tagsAndSkills
11025913368,cameraman activities,Cameraman Activities,tagsAndSkills
11025913368,video editing,Video Editing,tagsAndSkills
11025913364,container,Container,tagsAndSkills
11025913364,performance testing,Performance Testing,tagsAndSkills
11025913364,pcf,Pcf,tagsAndSkills
11025913364,java,Java,tagsAndSkills
11025913364,spring boot,Spring Boot,tagsAndSkills
11025913364,load runner,Load Runner,tagsAndSkills
11025913364,kubernetes,Kubernetes,tagsAndSkills
11025913364,web services,Web Services,tagsAndSkills
11025913362,css,Css,tagsAndSkills
11025913362,java,Java,tagsAndSkills
11025913362,html,Html,tagsAndSkills
11025913362,javascript,Javascript,tagsAndSkills
11025913362,angular,Angular,tagsAndSkills
11025913362,continuous integration,Continuous Integration,tagsAndSkills
11025913362,keycloak,Keycloak,tagsAndSkills
11025913362,web services,Web Services,tagsAndSkills
11025913164,cloud administration,Cloud Administration,tagsAndSkills
11025913164,infrastructure,Infrastructure,tagsAndSkills
11025913164,linux,Linux,tagsAndSkills
11025913164,microsoft windows,Microsoft Windows,tagsAndSkills
11025913164,tower,Tower,tagsAndSkills
11025913164,project management,Project Management,tagsAndSkills
11025913164,cloud security,Cloud Security,tagsAndSkills
11025913164,network security,Network Security,tagsAndSkills
11025913163,css,Css,tagsAndSkills
11025913163,java,Java,tagsAndSkills
11025913163,html,Html,tagsAndSkills
11025913163,javascript,Javascript,tagsAndSkills
11025913163,angular,Angular,tagsAndSkills
11025913163,continuous integration,Continuous Integration,tagsAndSkills
11025913163,keycloak,Keycloak,tagsAndSkills
11025913163,web services,Web Services,tagsAndSkills
11025912743,daas,Daas,tagsAndSkills
11025912743,microsoft azure,Microsoft Azure,tagsAndSkills
11025912743,gcp,Gcp,tagsAndSkills
11025912743,troubleshooting,Troubleshooting,tagsAndSkills
11025912743,aws,Aws,tagsAndSkills
11025912743,project management,Project Management,tagsAndSkills
11025912743,xendesktop,Xendesktop,tagsAndSkills
11025912743,vmware,Vmware,tagsAndSkills
11025911950,Oracle Fusion Financial,Oracle Fusion Financial,tagsAndSkills
11025911950,O2C,O2C,tagsAndSkills
11025911950,GL,GL,tagsAndSkills
11025911950,Oracle E-Business Suite,Oracle E-Business Suite,tagsAndSkills
11025911950,ITIL framework,ITIL framework,tagsAndSkills
11025911950,Oracle,Oracle,tagsAndSkills
11025911950,P2P,P2P,tagsAndSkills
11025911950,SQL,SQL,tagsAndSkills
11025911791,workday,Workday,tagsAndSkills
11025911791,hris,Hris,tagsAndSkills
11025911791,hrsd,Hrsd,tagsAndSkills
11025911791,talent management,Talent Management,tagsAndSkills
11025911791,coaching,Coaching,tagsAndSkills
11025911791,hr generalist activities,Hr Generalist Activities,tagsAndSkills
11025911791,employee relations,Employee Relations,tagsAndSkills
11025911791,hiring,Hiring,tagsAndSkills
11025911069,Indirect Tax,Indirect Tax,tagsAndSkills
11025911069,GIS jurisdictional research,GIS jurisdictional research,tagsAndSkills
11025911069,indirect tax compliance,Indirect Tax Compliance,tagsAndSkills
11025911069,Esri,Esri,tagsAndSkills
11025911069,QGIS,QGIS,tagsAndSkills
11025911069,mathematical calculations,Mathematical Calculations,tagsAndSkills
11025911069,GIS tools,GIS tools,tagsAndSkills
11025911069,accounting principles,Accounting Principles,tagsAndSkills
11025909247,product strategy,Product Strategy,tagsAndSkills
11025909247,sas,Sas,tagsAndSkills
11025909247,product management,Product Management,tagsAndSkills
11025909247,product vision,Product Vision,tagsAndSkills
11025909247,product development,Product Development,tagsAndSkills
11025909247,project management,Project Management,tagsAndSkills
11025909247,software development,Software Development,tagsAndSkills
11025909247,business analysis,Business Analysis,tagsAndSkills
11025909246,spring,Spring,tagsAndSkills
11025909246,java,Java,tagsAndSkills
11025909246,gradle,Gradle,tagsAndSkills
11025909246,swing,Swing,tagsAndSkills
11025909246,awt,Awt,tagsAndSkills
11025909246,continuous integration,Continuous Integration,tagsAndSkills
11025909246,css,Css,tagsAndSkills
11025909246,confluence,Confluence,tagsAndSkills
11025504032,US GAAP,US GAAP,tagsAndSkills
11025504032,Financial reporting,Financial reporting,tagsAndSkills
11025504032,Financial analysis,Financial analysis,tagsAndSkills
11025504032,Bfsi,Bfsi,tagsAndSkills
11025504032,FPA,FPA,tagsAndSkills
11025504032,Analytical,Analytical,tagsAndSkills
11025504032,Corporate finance,Corporate finance,tagsAndSkills
11025504032,MS Office,MS Office,tagsAndSkills
11025504021,css,Css,tagsAndSkills
11025504021,api integration,Api Integration,tagsAndSkills
11025504021,web services,Web Services,tagsAndSkills
11025504021,customization,Customization,tagsAndSkills
11025504021,wordpress,Wordpress,tagsAndSkills
11025504021,android,Android,tagsAndSkills
11025504021,html/css,Html/Css,tagsAndSkills
11025504021,bootstrap,Bootstrap,tagsAndSkills
11025504020,rest,Rest,tagsAndSkills
11025504020,css,Css,tagsAndSkills
11025504020,sqlite,Sqlite,tagsAndSkills
11025504020,android,Android,tagsAndSkills
11025504020,android studio,Android Studio,tagsAndSkills
11025504020,react native,React Native,tagsAndSkills
11025504020,mobile application development,Mobile Application Development,tagsAndSkills
11025504020,ios,Ios,tagsAndSkills
11025504019,css,Css,tagsAndSkills
11025504019,laravel,Laravel,tagsAndSkills
11025504019,cakephp,Cakephp,tagsAndSkills
11025504019,software testing,Software Testing,tagsAndSkills
11025504019,wordpress,Wordpress,tagsAndSkills
11025504019,wordpress cms,Wordpress Cms,tagsAndSkills
11025504019,core php,Core Php,tagsAndSkills
11025504019,php development,Php Development,tagsAndSkills
11025504018,css,Css,tagsAndSkills
11025504018,software development,Software Development,tagsAndSkills
11025504018,design development,Design Development,tagsAndSkills
11025504018,problem solving,Problem Solving,tagsAndSkills
11025504018,javascript,Javascript,tagsAndSkills
11025504018,jquery,Jquery,tagsAndSkills
11025504018,node,Node,tagsAndSkills
11025504018,coding,Coding,tagsAndSkills
11025504017,gsm,Gsm,tagsAndSkills
11025504017,umts,Umts,tagsAndSkills
11025504017,css,Css,tagsAndSkills
